no;codigo;nome;descricao;pasta;classificacao;autor;numero_revisao;ultima_revisao;data_aprovacao;proxima_revisao;data_validade;documentos_controlados;matriz;sub_area
490;FOR.203;Agrupamento de Malotes dos Correios - Tecnolens;;Tecnolens;Formulário;Vinicius Silva;2;2024-09-02;2024-09-03;2025-09-03;2025-12-02;Sim;Expedição e/ou Faturamento;Faturamento
491;FOR.204;Gestão à Vista - Acompanhamento de Trocas de Insumos e Limpeza das Máquinas - Tecnolens;;Tecnolens;Formulário;Vinicius Silva;;2024-06-28;2024-06-28;2026-06-29;2026-09-28;Sim;QUALIDADE;LIMPEZA
492;FOR.205;Alerta de Qualidade (AQ);;Solução de Problemas;Formulário;Nathália Brandão;;2024-08-01;2024-08-12;2026-08-12;2026-11-10;Sim;;
493;FOR.206;Verificação Lux - Caixa Preta;;Verificação Lux;Formulário;Nathália Brandão;;2024-08-16;2024-08-27;2026-08-27;2026-11-25;Sim;;
494;FOR.207;Verificação Lux - Lâmpada Waldmann;;Verificação Lux;Formulário;Nathália Brandão;;2024-08-16;2024-08-27;2026-08-27;2026-11-25;Sim;;
495;FOR.208;Retrabalho Diário - Tecnolens;;Tecnolens;Formulário;Ramon Gonçalves;;2024-09-03;2024-09-03;2025-09-03;2025-12-02;Sim;QUALIDADE;0
496;FOR.209;Automatic Calibration (Calibração Inspetor Referência);;Inspetor Referência;Formulário;Lucineide Pereira;;2024-09-09;2024-09-26;2025-09-26;2025-12-25;Sim;;
497;FOR.210;Identification Mapping lenses (Calibração Inspetor Referência);;Inspetor Referência;Formulário;Lucineide Pereira;;2024-09-09;2024-09-26;2025-09-26;2025-12-25;Sim;;
498;FOR.211;Carta de Esclarecimento - Lentes sem marcação FOG-ID;;Laudos;Formulário;Jessika Menacho;;2024-09-13;2024-09-18;2025-09-18;2025-12-17;Sim;;
499;FOR.212;Envio de Material para Cliente - Technopark;;Technopark;Formulário;Fabrina Souza;;2024-10-25;2024-11-01;2025-11-01;2026-01-30;Sim;;
500;FOR.213;Controle de Entrada de Materiais na Expedição - Technopark;;Technopark;Formulário;Fabrina Souza;;2024-10-25;2024-11-01;2025-11-01;2026-01-30;Sim;;
501;FOR.214;Aprovação de Perdas por Extravio e Testes de Qualidade - Technopark;;Technopark;Formulário;Fabrina Souza;;2025-02-20;2025-02-21;2026-02-21;2026-05-22;Sim;;
502;FOR.216;Gestão à Vista - Quebras individuais do Operador - Tecnolens;;Tecnolens;Formulário;Vinicius Silva;;2025-03-06;2025-03-13;2026-03-13;2026-06-11;Sim;QUALIDADE;0
503;FOR.217;CheckList Genérico - Tecnolens;;Tecnolens;Formulário;Vinicius Silva;;2025-03-06;2025-03-13;2026-03-13;2026-06-11;Sim;QUALIDADE;0
504;FOR.218;Start-Stop da Fábrica - Technopark;;Technopark;Formulário;Fabrina Souza;;2025-04-15;2025-08-25;2026-08-25;2026-11-23;Sim;;
505;FOR.219;Controle de Documentos EHS - Grown;;Grown;Formulário;Natalia Silva;;2025-05-30;2025-06-03;2026-06-03;2026-09-01;Sim;;
506;FOR.220;Calculadora Regeneração de Soda Cáustica;;Testes HC;Formulário;Leonardo Pennetta;3;2025-10-23;2025-10-31;2026-10-31;2027-01-29;Sim;;
507;FOR.221;Calculadora Regeneração  A1100;;Testes HC;Formulário;Leonardo Pennetta;1;2025-08-15;2025-08-28;2026-08-28;2026-11-26;Sim;;
508;FOR.223;Gestão à Vista - Troca de PADS - Tecnolens;;00-Geral;Formulário;Vinicius Silva;;2025-08-06;2025-09-12;2026-09-12;2026-12-11;Sim;SURFAÇAGEM;Polimento
509;FOR.224;Gestão à Vista - Troca de Membranas - Toroflex - Tecnolens;;Toroflex;Formulário;Vinicius Silva;;2025-08-06;2025-09-12;2026-09-12;2026-12-11;Sim;SURFAÇAGEM;Polimento
510;FOR.225;Reposição de Estoque - Tecnolens;;Tecnolens;Formulário;Vinicius Silva;;2025-08-06;2025-09-04;2026-09-04;2026-12-03;Sim;Estoque;Reposição de Estoque
511;FOR.226;Regeneração Raptex;;Testes HC;Formulário;Leonardo Pennetta;1;2025-08-19;2025-08-19;2026-08-19;2026-11-17;Sim;;
512;FOR.227;Lista de Softwares - Tecnolens;;Tecnolens;Formulário;Vinicius Silva;;2025-09-04;2025-09-12;2026-09-12;2026-12-11;Sim;QUALIDADE;TI
513;FOR.228;Relatório de Condição de ativo_Intenção de transferência Interna;;Português;Formulário;Victor Cardoso;4;2025-09-16;2025-09-16;2026-09-16;2026-12-15;Sim;;
514;FOR.229;Solicitação de Atualização do Plano de Manutenção Preventiva;;Português;Formulário;Victor Cardoso;1;2025-09-15;2025-09-23;2026-09-23;2026-12-22;Sim;;
515;FOR.230;Solicitud de Actualización del Plan de Mantenimiento Preventivo;;Español;Formulário;Victor Cardoso;;2025-09-09;2025-09-09;2026-09-09;2026-12-08;Sim;;
516;FOR.233;Plano de Manutenção Preventiva Ceditop;;Ceditop;Formulário;Leticia Santos;;2025-10-01;2025-10-01;2026-10-01;2026-12-30;Sim;;
517;FOR.234;Registro de Entrada ao EQC;;EQC;Formulário;Jessika Menacho;1;2025-10-07;2025-10-07;2026-10-07;2027-01-05;Sim;;
518;FOR.246;Regeneração: Químicos HC (Mithril 1.6);;00-Controle do Processo HMC;Formulário;Jessika Menacho;1;2025-10-27;2025-10-31;2026-10-31;2027-01-29;Sim;;
519;GEQC.01001;;;;;;;;;;;;;
520;GEQC.01002;;;;;;;;;;;;;
521;GEQC.01003;;;;;;;;;;;;;
522;GEQC.01004;;;;;;;;;;;;;
523;GEQC.01005;;;;;;;;;;;;;
524;GEQC.01006;;;;;;;;;;;;;
525;GEQC.01007;;;;;;;;;;;;;
526;GEQC.01008;;;;;;;;;;;;;
527;GEQC.01009;;;;;;;;;;;;;
528;GEQC.01010;;;;;;;;;;;;;
529;GEQC.01011;;;;;;;;;;;;;
530;GEQC.02011;;;;;;;;;;;;;
531;GEQC.03001;;;;;;;;;;;;;
532;GQS-POL.001;POLÍTICA DE CONFORMIDADE;;Políticas;Políticas de Qualidade;Taís Flores;1;2019-01-01;2019-04-01;2026-03-30;2026-06-28;Sim;;
533;GQS-POL.002;POLÍTICA DE GESTÃO DE REIVINDICAÇÕES DE PRODUTOS E SERVIÇOS;;Políticas;Políticas de Qualidade;Taís Flores;1;2018-04-02;2018-09-03;2026-05-27;2026-08-26;Sim;;
534;GQS-POL.003;POLÍTICA DE GESTÃO DE RISCOS;;Políticas;Políticas de Qualidade;Taís Flores;1;2019-10-01;2020-02-03;2026-02-01;2026-05-02;Sim;;
535;GQS-POL.004;POLÍTICA DE GESTÃO DE MUDANÇAS;;Políticas;Políticas de Qualidade;Taís Flores;1;2020-12-01;2021-02-01;2026-01-31;2026-05-01;Sim;;
536;GQS-POL.005;GESTÃO DE DOCUMENTAÇÃO;;Políticas;Políticas de Qualidade;Taís Flores;1;2021-06-14;2021-06-14;2026-06-13;2026-09-11;Sim;;
537;GQS-POL.006;POLÍTICA DE DESIGN E DESENVOLVIMENTO;;Políticas;Políticas de Qualidade;Taís Flores;1;2020-06-01;2020-08-03;2026-08-02;2026-10-31;Sim;;
538;GQS-POL.007;POLÍTICA DE VALIDAÇÃO ONE;;Políticas;Políticas de Qualidade;Taís Flores;2;2020-03-02;2021-02-01;2026-01-31;2026-05-01;Sim;;
539;GQS-POL.008;POLÍTICA DE ESPECIFICAÇÕES;;Políticas;Políticas de Qualidade;Taís Flores;1;2019-09-02;2021-06-14;2026-06-13;2026-09-11;Sim;;
540;GQS-POL.009;POLÍTICA DE GESTÃO DE MÉTODOS DE TESTE;;Políticas;Políticas de Qualidade;Taís Flores;2;2020-07-01;2020-12-01;2025-11-30;2026-02-28;Sim;;
541;GQS-POL.010;POLÍTICA DE FABRICAÇÃO;;Políticas;Políticas de Qualidade;Taís Flores;1;2020-02-03;2020-02-03;2026-02-01;2026-05-02;Sim;;
542;GQS-POL.011;IDENTIFICAÇÃO, RASTREABILIDADE e RECALL;;Políticas;Políticas de Qualidade;Taís Flores;1;2019-02-04;2019-07-01;2026-06-29;2026-09-27;Sim;;
543;GQS-POL.012;POLÍTICA DE PRESERVAÇÃO DE PRODUTOS;;Políticas;Políticas de Qualidade;Taís Flores;1;2020-04-01;2020-04-01;2026-03-31;2026-06-29;Sim;;
544;GQS-POL.013;POLÍTICA DE GESTÃO DE FORNECEDORES;;Políticas;Políticas de Qualidade;Taís Flores;1;2020-03-02;2020-04-01;2026-03-31;2026-06-29;Sim;;
545;GQS-POL.014;POLÍTICA DE FEEDBACK DE CLIENTES;;Políticas;Políticas de Qualidade;Taís Flores;1;2020-04-01;2020-04-01;2026-03-31;2026-06-29;Sim;;
546;GQS-POL.015;NÃO CONFORMIDADE - POLÍTICA DE AÇÕES CORRETIVAS E PREVENTIVAS;;Políticas;Políticas de Qualidade;Taís Flores;1;2019-10-01;2019-11-01;2025-10-30;2026-01-28;Sim;;
547;GQS-POL.016;POLÍTICA DE TREINAMENTO;;Políticas;Políticas de Qualidade;Taís Flores;1;2019-12-02;2020-02-03;2026-02-01;2026-05-02;Sim;;
548;GQS-POL.017;Política de Auditoria da Qualidade;;Políticas;Políticas de Qualidade;Taís Flores;1;2019-12-02;2020-02-03;2026-02-01;2026-05-02;Sim;;
549;GQS-POL.018;ANÁLISE POR PARTE DA ADMINISTRAÇÃO;;Políticas;Políticas de Qualidade;Taís Flores;1;2019-01-01;2019-04-01;2026-03-30;2026-06-28;Sim;;
550;MAN.001;;;;;;;;;;;;;
551;MAN.002;;;;;;;;;;;;;
552;MAN.003;;;;;;;;;;;;;
553;MAN.004;;;;;;;;;;;;;
554;MAN.005;;;;;;;;;;;;;
555;MAN.006;;;;;;;;;;;;;
556;MAN.007;;;;;;;;;;;;;
557;MAN.008;;;;;;;;;;;;;
558;MAN.009;;;;;;;;;;;;;
559;MAN.010;;;;;;;;;;;;;
560;MAN.011;;;;;;;;;;;;;
561;MAN.012;;;;;;;;;;;;;
562;MAN.013;;;;;;;;;;;;;
563;MAN.014;;;;;;;;;;;;;
564;MAN.015;;;;;;;;;;;;;
565;MAN.016;;;;;;;;;;;;;
566;MAN.017;;;;;;;;;;;;;
567;MAN.018;;;;;;;;;;;;;
568;MAN.019;;;;;;;;;;;;;
569;MAN.020;;;;;;;;;;;;;
570;MAN.021;;;;;;;;;;;;;
571;MAN.022;;;;;;;;;;;;;
572;MAN.023;;;;;;;;;;;;;
573;MAN.024;;;;;;;;;;;;;
574;MAN.025;;;;;;;;;;;;;
575;MAN.026;;;;;;;;;;;;;
576;MAN.027;;;;;;;;;;;;;
577;MAN.028;;;;;;;;;;;;;
578;MAN.029;;;;;;;;;;;;;
579;MAN.030;;;;;;;;;;;;;
580;MAN.031;;;;;;;;;;;;;
581;MAN.032;;;;;;;;;;;;;
582;MAN.033;;;;;;;;;;;;;
583;MAN.034;;;;;;;;;;;;;
584;MAN.035;ART Blocker A - Probe Station Calibration;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2023-09-27;2023-09-27;2025-09-26;2025-12-25;Sim;;
585;MAN.036;ART Blocker A - Video Calibration;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2023-09-27;2023-09-27;2025-09-26;2025-12-25;Sim;;
586;MAN.037;ART Blocker A - Dosing Unit Adjustment;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2023-09-27;2023-09-27;2025-09-26;2025-12-25;Sim;;
587;MAN.038;ART Blocker A - Glue Position;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2019-05-01;2019-05-01;2025-09-27;2025-12-27;Sim;;
588;MAN.039;ART Blocker A - Control of The Loading Force;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2021-03-01;2021-03-01;2025-09-27;2025-12-27;Sim;;
589;MAN.040;ART Blocker - Productivity Increase;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2017-06-01;2017-06-01;2025-09-27;2025-12-27;Sim;;
590;MAN.041;ART Blocker A - VCA Labels;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2019-07-05;2019-07-05;2025-09-27;2025-12-27;Sim;;
591;MAN.042;ART Blocker - Remplacement de la Colle;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2019-01-01;2019-01-01;2025-09-27;2025-12-27;Sim;;
592;MAN.043;ART Blocker A - Parameters;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2022-03-01;2022-03-01;2025-09-27;2025-12-27;Sim;;
593;MAN.044;ART Blocker A - Maintenance;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2023-09-27;2023-09-27;2025-09-26;2025-12-25;Sim;;
594;MAN.045;;;;;;;;;;;;;
595;MAN.046;ART Blocker - Installation Requirements;;01-Manual do Fabricante;Manual Máquina;José Roberto;1;2013-11-06;2013-11-06;2025-09-27;2025-12-27;Sim;;
596;MAN.047;;;;;;;;;;;;;
597;MAN.048;VFT Orbit 2 - All Format Generator;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2023-09-28;2023-09-28;2025-09-27;2025-12-26;Sim;;
598;MAN.049;ART Deblocker - Alinhamento de Máquinas, Calibração e Ensino de Eixos;;01-Manual do Fabricante;Manual Máquina;José Roberto;1;2020-12-17;2020-12-17;2025-11-22;2026-02-22;Sim;;
599;MAN.050;ART Deblocker - Block Piece Controller;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2023-11-22;2023-11-22;2025-11-21;2026-02-19;Sim;;
600;MAN.051;ART Deblocker - Clamping Force Rapid Test;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2022-10-01;2022-10-01;2025-09-23;2025-12-20;Sim;;
601;MAN.052;ART Deblocker - Maintenance;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2020-02-05;2020-02-05;2025-11-22;2026-02-21;Sim;;
602;MAN.053;ART Deblocker - Instructions de Montage et de Service pour Installations de Réfrigération;;01-Manual do Fabricante;Manual Máquina;José Roberto;1;2018-09-24;2018-09-24;2025-09-24;2025-12-23;Sim;;
603;MAN.054;ART Deblocker - Machine Settings;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2018-01-01;2018-01-01;2025-11-22;2026-02-21;Sim;;
604;MAN.055;ART Deblocker - Maintenance Operations;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2021-02-10;2021-02-10;2025-11-22;2026-02-21;Sim;;
605;MAN.056;ART Deblocker - Mapa;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2023-11-22;2023-11-22;2025-11-21;2026-02-19;Sim;;
606;MAN.057;ART Deblocker - Nozzle jet Control for Essilor;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2023-11-22;2023-11-22;2025-11-21;2026-02-19;Sim;;
607;MAN.058;ART Deblocker - Parameters;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2021-12-01;2021-12-01;2025-12-01;2026-03-01;Sim;;
608;MAN.059;ART Deblocker M - Maintenance;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2023-11-22;2023-11-22;2025-11-21;2026-02-19;Sim;;
609;MAN.060;AutoMapper - User Manual;;01-Manual do Fabricante;Manual Máquina;José Roberto;1;2014-11-01;2014-11-01;2025-11-22;2026-02-21;Sim;;
610;MAN.061;Fitadeira - Automatic Surface Tape Applicator (ASTA);;01-Manual do Fabricante;Manual Máquina;José Roberto;2;2003-02-18;2003-02-18;2025-11-23;2026-02-24;Sim;;
611;MAN.062;Fitadeira - Maintenance for the ASTA;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2023-11-23;2023-11-23;2025-11-22;2026-02-20;Sim;;
612;MAN.063;Flash UV - Family Wavelenght 266 nm;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2023-11-23;2023-11-23;2025-11-22;2026-02-20;Sim;;
613;MAN.064;PRA - Adjust the Blocking Height;;01-Manual do Fabricante;Manual Máquina;José Roberto;;2023-11-23;2023-11-23;2025-11-22;2026-02-20;Sim;;
614;MAN.065;CB Bond E - Manual de Operação;;01-Manual do Fabricante;Manual Máquina;Marcelo Bastos;;2024-09-19;2024-09-19;2025-09-19;2025-12-18;Sim;;
615;MAN.066;CCL C Mark - Manual de Operação;;01-Manual do Fabricante;Manual Máquina;Marcelo Bastos;;2024-09-19;2024-09-19;2025-09-19;2025-12-18;Sim;;
616;MAN.067;CCP Swiff - Manual de Operação;;01-Manual do Fabricante;Manual Máquina;Marcelo Bastos;;2024-09-19;2024-09-19;2025-09-19;2025-12-18;Sim;;
617;MAN.068;High Speed Cutting Machine HSC Sprint - Manual de Utilização;;01-Manual do Fabricante;Manual Máquina;Marcelo Bastos;1;2024-09-19;2024-09-19;2025-09-19;2025-12-18;Sim;;
618;MAQ.002;Manual da Qualidade;;Qualidade;Manual da Qualidade;Nathália Brandão;10;2024-09-02;2024-09-04;2025-09-04;2025-12-03;Sim;QUALIDADE;QUALIDADE
619;PCP.043;PCP - Finishing español;;Espanhol;Parâmetros e Controle de Processos;Edgar Casallas;8;2024-07-04;2024-07-08;2026-07-08;2026-10-07;Sim;;
620;PCP.045;PCP - Finishing português;;Português;Parâmetros e Controle de Processos;Edgar Casallas;8;2024-07-04;2024-07-08;2026-07-08;2026-10-07;Sim;;
621;PCP.048;PCP Mithril 1.6 D645;;01-PCP;Parâmetros e Controle de Processos;Leonardo Pennetta;10;2025-03-20;2025-05-12;2026-05-12;2026-08-10;Sim;;
622;PCP.049;PCP Surfacing Process Rx;;PCP;Parâmetros e Controle de Processos;Alessandro Barros;15;2025-03-05;2025-03-13;2026-03-13;2026-06-11;Sim;;
623;PCP.054;PCP Mithril 1.6 Rx SCL Machines;;01-PCP;Parâmetros e Controle de Processos;Leonardo Pennetta;9;2024-04-17;2025-05-12;2026-05-12;2026-08-10;Sim;;
624;PCP.055;PCP Mithril 1.6 Rx D Machines;;01-PCP;Parâmetros e Controle de Processos;Leonardo Pennetta;22;2025-03-20;2025-05-12;2026-05-12;2026-08-10;Sim;;
625;PCP.056;PCP - Finishing - Inglês;;Inglês;Parâmetros e Controle de Processos;Edgar Casallas;8;2024-07-04;2024-07-08;2026-07-08;2026-10-07;Sim;;
626;PCP.057;PCP Mithril 1.5 CCM;;01-PCP;Parâmetros e Controle de Processos;Carlos Anselme;1;2024-04-19;2024-11-25;2025-11-25;2026-02-23;Sim;;
627;PCP.058;PCP - Spin MRIII;;PCP;Parâmetros e Controle de Processos;Leonardo Pennetta;;2025-04-10;2025-05-12;2026-05-12;2026-08-10;Sim;;
628;POP.076;Preparação de Químicos - DSX e SP;;00-Geral AR;Procedimento Operacional Padrão;Aluney Junior;7;2023-10-16;2024-02-28;2026-02-27;2026-05-28;Sim;HMC;Antirreflexo
629;POP.080;ACOMPANHAMENTO DO PROCESSO;;380;Procedimento Operacional Padrão;Vagner Domingos;2;2019-02-22;2019-02-22;2026-07-03;2026-10-02;Sim;HMC;Antirreflexo
630;POP.087;Manual Operacional - Satisloh MC 380;;380;Procedimento Operacional Padrão;Francisco Glauber;3;2023-05-18;2023-07-17;2026-07-16;2026-10-15;Sim;HMC;Antirreflexo
631;POP.088;Limpeza e Manutenção - Satisloh MC 380;;380;Procedimento Operacional Padrão;Francisco Glauber;5;2023-05-18;2024-03-18;2025-03-18;2026-09-18;Sim;HMC;Antirreflexo
632;POP.089;;;;;;;;;;;;;
633;POP.1000;Manual Operacional - Certificação e Faturamento da Expedição - Visolab;;Visolab;Procedimento Operacional Padrão;Jaldo Reis;;2023-12-01;2024-01-22;2026-01-21;2026-04-21;Sim;;
634;POP.1001;Manual Operacional - Produtos e Insumos Não Conforme - Visolab;;Visolab;Procedimento Operacional Padrão;Evany Rabelo;2;2025-06-11;2025-06-23;2026-06-23;2026-09-21;Sim;;
635;POP.1002;Manual Operacional - Rastreabilidade de pedidos - Visolab;;Visolab;Procedimento Operacional Padrão;Jaldo Reis;1;2024-04-16;2024-04-17;2026-04-17;2026-07-16;Sim;;
636;POP.1003;Manual Operacional - Casamento de Armação - Visolab;;Visolab;Procedimento Operacional Padrão;Jaldo Reis;1;2024-04-17;2024-04-18;2026-04-17;2026-07-17;Sim;;
637;POP.1004;Manual Operacional - Rastreabilidade de Produtos - Laboratório Sumaré;;Sumaré Laboratório;Procedimento Operacional Padrão;Denise Miranda;;2023-12-15;2023-12-18;2025-12-17;2026-03-17;Sim;;
638;POP.1005;Calibração Operacional - ProMapper;;ProMapper;Procedimento Operacional Padrão;Renan Barbosa;;2023-12-18;2023-12-18;2025-12-17;2026-03-17;Sim;SURFAÇAGEM;Conferência
639;POP.1006;Monitoramento de Realimentação do Cliente - Sumaré Laboratório;;Sumaré Laboratório;Procedimento Operacional Padrão;Rafael Medeiros;;2023-12-18;2023-12-18;2025-12-17;2026-03-17;Sim;;
640;POP.1007;Manual Operacional - Focovision SPV-3;;Focovision;Procedimento Operacional Padrão;Renan Barbosa;;2024-01-03;2024-01-04;2026-01-03;2026-04-03;Sim;;
641;POP.1012;Monitoramento de Realimentação do Cliente - Visolab;;Visolab;Procedimento Operacional Padrão;Jaldo Reis;1;2024-08-19;2024-08-19;2026-08-19;2026-11-17;Sim;;
642;POP.1013;Verificação ProMapper - Lentes Mineral;;ProMapper;Procedimento Operacional Padrão;Pauline Gomez;;2024-01-29;2024-02-02;2026-02-01;2026-05-02;Sim;SURFAÇAGEM;Conferência
643;POP.1014;Manual Operacional - Lapidação de Lentes - Repro;;Repro;Procedimento Operacional Padrão;Laura Vaz;;2024-01-31;2024-03-18;2026-05-20;2026-08-20;Sim;;
644;POP.1015;Manual Operacional - Liberação de Lentes Prontas e Blocos do Estoque - Visolab;;Visolab;Procedimento Operacional Padrão;Jaldo Reis;1;2024-08-15;2024-08-15;2026-08-14;2026-11-12;Sim;;
645;POP.1016;Manual Operacional - Aprovação e Cancelamento de Pedidos - Visolab;;Visolab;Procedimento Operacional Padrão;Jaldo Reis;;2024-01-31;2024-02-09;2026-02-08;2026-05-09;Sim;;
646;POP.1017;Manual Operacional - Spin Coat Tool;;05-SPIN;Procedimento Operacional Padrão;Jaldo Reis;;2024-01-31;2024-03-18;2025-03-18;2026-09-18;Sim;;
647;POP.1018;Manual Operacional - Abertura de Perdas Interna da Produção - Grown;;Grown;Procedimento Operacional Padrão;Priscila Souza;2;2025-05-16;2025-06-16;2026-06-16;2026-09-14;Sim;;
648;POP.1019;Teste de Viscosidade - Automático com Brookfield DVPLUS;;Testes HC;Procedimento Operacional Padrão;Jessika Menacho;;2024-01-31;2024-02-02;2025-02-01;2026-02-12;Sim;;
649;POP.1020;Manual Operacional - Estoque Atacado - Grown;;Grown;Procedimento Operacional Padrão;João Sales;;2024-02-02;2024-02-19;2026-02-18;2026-05-19;Sim;;
650;POP.1021;Manual Operacional - Recebimento e Armazenamento - Grown;;Grown;Procedimento Operacional Padrão;João Sales;;2024-02-02;2024-02-19;2026-02-18;2026-05-19;Sim;;
651;POP.1024;Manual Operacional - Abertura da requisição de quebra - Visolab;;Visolab;Procedimento Operacional Padrão;Jaldo Reis;;2024-02-21;2024-02-21;2026-02-20;2026-05-21;Sim;;
652;POP.1025;Manual Operacional - Consultoria - Visolab;;Visolab;Procedimento Operacional Padrão;Jaldo Reis;;2024-02-26;2024-04-01;2026-06-30;2026-09-29;Sim;;
653;POP.1028;Manual Operacional - Emissão de Carta de Correção - Sumaré CD;;Sumaré CD;Procedimento Operacional Padrão;Erika Fagundes;1;2025-05-14;2025-05-15;2026-05-15;2026-08-13;Sim;;
654;POP.1029;Manual Operacional - Entrada de pedidos na Montagem - Optilab;;Optilab;Procedimento Operacional Padrão;Nickolle Rodrigues;1;2025-04-23;2025-04-29;2026-04-29;2026-07-28;Sim;;
655;POP.1030;Manual Operacional - Inspeção de Saída do HC - LabRio;;00-Geral HC;Procedimento Operacional Padrão;Renan Barbosa;;2024-02-27;2024-04-02;2026-06-09;2026-09-08;Sim;;
656;POP.1031;Manual Operacional - Expedição de Vernizes e Primers - CD Caxias;;Caxias CD;Procedimento Operacional Padrão;Miguel Soares Lima;1;2024-10-01;2024-10-01;2025-10-01;2025-12-30;Sim;;
657;POP.1032;Manual Operacional - Produto Não Conforme - Sumaré CD;;Sumaré CD;Procedimento Operacional Padrão;Denise Miranda;1;2025-02-18;2025-07-14;2026-07-14;2026-10-12;Sim;;
658;POP.1033;Calibração Operacional - Focovision SPV-3;;Focovision;Procedimento Operacional Padrão;Renan Barbosa;;2024-03-01;2024-03-05;2026-06-09;2026-09-08;Sim;;
659;POP.1035;Manual Operacional - Medidor e Descarte - Block Piece;;01-Preparação;Procedimento Operacional Padrão;Jesse Rodrigues;;2024-03-04;2024-03-05;2026-06-09;2026-09-08;Sim;;
660;POP.1037;Manual Operacional - Etiqueta de Identificação da Nota Fiscal - Sumaré CD;;Sumaré CD;Procedimento Operacional Padrão;Denise Miranda;1;2025-05-14;2025-05-15;2026-05-15;2026-08-13;Sim;;
661;POP.1038;Manual Operacional - Entrada de Pedidos da Montagem - Grown;;Grown;Procedimento Operacional Padrão;Priscila Souza;;2024-03-11;2024-03-12;2026-05-22;2026-08-21;Sim;;
662;POP.1039;Manual Operacional - Spin MiniII;;05-SPIN;Procedimento Operacional Padrão;Nickolle Rodrigues;;2024-03-11;2024-04-17;2026-04-17;2026-07-16;Sim;;
663;POP.104;;;;;;;;;;;;;
664;POP.1040;Manutenção Preventiva - Promapper;;Português;Procedimento Operacional Padrão;Rodrigo Brandão;;2024-03-21;2024-04-09;2026-04-09;2026-07-08;Sim;;
665;POP.1041;Limpeza e Manutenção - Porta Blocos;;00-Geral;Procedimento Operacional Padrão;Pauline Gomez;;2024-03-26;2024-04-08;2026-07-07;2026-10-06;Sim;SURFAÇAGEM;Blocagem
666;POP.1042;Limpieza y Mantenimiento - Chapetas de Bloqueadora;;00-General;Procedimento Operacional Padrão;Pauline Gomez;;2024-03-26;2024-04-08;2026-07-07;2026-10-06;Sim;;
