no;codigo;nome;descricao;pasta;classificacao;autor;numero_revisao;ultima_revisao;data_aprovacao;proxima_revisao;data_validade;documentos_controlados;matriz;sub_area
502;FOR.203;Agrupamento de Malotes dos Correios - Tecnolens;;Tecnolens;Formulário;Vinicius Silva;2;02/09/2024;03/09/2024;03/09/2025;02/12/2025;Sim;Expedição e/ou Faturamento;Faturamento
503;FOR.204;Gestão à Vista - Acompanhamento de Trocas de Insumos e Limpeza das Máquinas - Tecnolens;;Tecnolens;Formulário;Vinicius Silva;0;28/06/2024;28/06/2024;29/06/2026;28/09/2026;Sim;QUALIDADE;LIMPEZA
504;FOR.205;Alerta de Qualidade (AQ);Objetivo do documento é ser usado na operação como forma de alerta e orientação aos operadores, quanto a problemas de qualidade que possa vir a acontecer sejam problemas internos ou externos de  clientes.;Solução de Problemas;Formulário;Nathália Brandão;0;01/08/2024;12/08/2024;12/08/2026;10/11/2026;Sim;;
505;FOR.206;Verificação Lux - Caixa Preta;;Verificação Lux;Formulário;Nathália Brandão;0;16/08/2024;27/08/2024;27/08/2026;25/11/2026;Sim;;
506;FOR.207;Verificação Lux - Lâmpada Waldmann;;Verificação Lux;Formulário;Nathália Brandão;0;16/08/2024;27/08/2024;27/08/2026;25/11/2026;Sim;;
507;FOR.208;Retrabalho Diário - Tecnolens;;Tecnolens;Formulário;Ramon Gonçalves;0;03/09/2024;03/09/2024;03/09/2025;02/12/2025;Sim;QUALIDADE;0
508;FOR.209;Automatic Calibration (Calibração Inspetor Referência);;Inspetor Referência;Formulário;Lucineide Pereira;0;09/09/2024;26/09/2024;26/09/2025;25/12/2025;Sim;;
509;FOR.210;Identification Mapping lenses (Calibração Inspetor Referência);;Inspetor Referência;Formulário;Lucineide Pereira;0;09/09/2024;26/09/2024;26/09/2025;25/12/2025;Sim;;
510;FOR.211;Carta de Esclarecimento - Lentes sem marcação FOG-ID;Carta de Esclarecimento para clientes relacionada a lentes sem marcação FOG-ID;Laudos;Formulário;Jessika Menacho;0;13/09/2024;18/09/2024;18/09/2025;17/12/2025;Sim;;
511;FOR.212;Envio de Material para Cliente - Technopark;;Technopark;Formulário;Fabrina Souza;0;25/10/2024;01/11/2024;01/11/2025;30/01/2026;Sim;;
512;FOR.213;Controle de Entrada de Materiais na Expedição - Technopark;;Technopark;Formulário;Fabrina Souza;0;25/10/2024;01/11/2024;01/11/2025;30/01/2026;Sim;;
513;FOR.214;Aprovação de Perdas por Extravio e Testes de Qualidade - Technopark;Formulário de Aprovação de Perdas por Extravio e Testes de Qualidade;Technopark;Formulário;Fabrina Souza;0;20/02/2025;21/02/2025;21/02/2026;22/05/2026;Sim;;
514;FOR.216;Gestão à Vista - Quebras individuais do Operador - Tecnolens;;Tecnolens;Formulário;Vinicius Silva;0;06/03/2025;13/03/2025;13/03/2026;11/06/2026;Sim;QUALIDADE;0
515;FOR.217;CheckList Genérico - Tecnolens;;Tecnolens;Formulário;Vinicius Silva;0;06/03/2025;13/03/2025;13/03/2026;11/06/2026;Sim;QUALIDADE;0
516;FOR.218;Start-Stop da Fábrica - Technopark;;Technopark;Formulário;Fabrina Souza;0;15/04/2025;25/08/2025;25/08/2026;23/11/2026;Sim;;
517;FOR.219;Controle de Documentos EHS - Grown;;Grown;Formulário;Natalia Silva;0;30/05/2025;03/06/2025;03/06/2026;01/09/2026;Sim;;
518;FOR.220;Calculadora Regeneração de Soda Cáustica;;Testes HC;Formulário;Leonardo Pennetta;3;23/10/2025;31/10/2025;31/10/2026;29/01/2027;Sim;;
519;FOR.221;Calculadora Regeneração  A1100;;Testes HC;Formulário;Leonardo Pennetta;1;15/08/2025;28/08/2025;28/08/2026;26/11/2026;Sim;;
520;FOR.223;Gestão à Vista - Troca de PADS - Tecnolens;;00-Geral;Formulário;Vinicius Silva;0;06/08/2025;12/09/2025;12/09/2026;11/12/2026;Sim;SURFAÇAGEM;Polimento
521;FOR.224;Gestão à Vista - Troca de Membranas - Toroflex - Tecnolens;;Toroflex;Formulário;Vinicius Silva;0;06/08/2025;12/09/2025;12/09/2026;11/12/2026;Sim;SURFAÇAGEM;Polimento
522;FOR.225;Reposição de Estoque - Tecnolens;;Tecnolens;Formulário;Vinicius Silva;0;06/08/2025;04/09/2025;04/09/2026;03/12/2026;Sim;Estoque;Reposição de Estoque
523;FOR.226;Regeneração Raptex;;Testes HC;Formulário;Leonardo Pennetta;1;19/08/2025;19/08/2025;19/08/2026;17/11/2026;Sim;;
524;FOR.227;Lista de Softwares - Tecnolens;Formulário para listar os softwares a serem submetidos à validação de Software da Tecnolens.;Tecnolens;Formulário;Vinicius Silva;0;04/09/2025;12/09/2025;12/09/2026;11/12/2026;Sim;QUALIDADE;TI
525;FOR.228;Relatório de Condição de ativo_Intenção de transferência Interna;;Português;Formulário;Victor Cardoso;4;16/09/2025;16/09/2025;16/09/2026;15/12/2026;Sim;;
526;FOR.229;Solicitação de Atualização do Plano de Manutenção Preventiva;;Português;Formulário;Victor Cardoso;1;15/09/2025;23/09/2025;23/09/2026;22/12/2026;Sim;;
527;FOR.230;Solicitud de Actualización del Plan de Mantenimiento Preventivo;;Español;Formulário;Victor Cardoso;0;09/09/2025;09/09/2025;09/09/2026;08/12/2026;Sim;;
528;FOR.233;Plano de Manutenção Preventiva Ceditop;;Ceditop;Formulário;Leticia Santos;0;01/10/2025;01/10/2025;01/10/2026;30/12/2026;Sim;;
529;FOR.234;Registro de Entrada ao EQC;;EQC;Formulário;Jessika Menacho;1;07/10/2025;07/10/2025;07/10/2026;05/01/2027;Sim;;
530;FOR.246;Regeneração: Químicos HC (Mithril 1.6);;00-Controle do Processo HMC;Formulário;Jessika Menacho;1;27/10/2025;31/10/2025;31/10/2026;29/01/2027;Sim;;
531;MAQ.002;Manual da Qualidade;Manual da Qualidade das unidades EssilorLuxotica do Brasil;Qualidade;Manual da Qualidade;Nathália Brandão;10;02/09/2024;04/09/2024;04/09/2025;03/12/2025;Sim;QUALIDADE;QUALIDADE
532;MAN.001;Manejo_PRAPLA_90_901_260;;01-Manual do Fabricante;Manual Máquina;Vagner Domingos;0;23/12/2019;23/12/2019;;;Não;;
533;MAN.002;Manual de Operação CB-Bond-E;;01-Manual do Fabricante;Manual Máquina;Vagner Domingos;0;23/12/2019;23/12/2019;;;Não;;
534;MAN.003;CLBS1 Notice;;01-Manual do Fabricante;Manual Máquina;Vagner Domingos;0;23/12/2019;23/12/2019;;;Não;;
535;MAN.004;CLBS2 Notice Spanish;;01-Manual do Fabricante;Manual Máquina;Vagner Domingos;0;23/12/2019;23/12/2019;;;Não;;
536;MAN.005;Maintenance Only HSC Master V1.1 Operating Manual;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
537;MAN.006;BA_HSC Smart A_PT_V1.2;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
538;MAN.007;Manual de Operação HSC sprint_PT_V10_2010;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
539;MAN.008;HSC101;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
540;MAN.009;Manual VFT- Compact;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
541;MAN.010;Maintenance_VFTcompact;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
542;MAN.011;Manejo_VFT Compact Pro;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
543;MAN.012;Operating_VFT Compact;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
544;MAN.013;Servicio_VFT CompactPro;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
545;MAN.014;Software_VFT Compact;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
546;MAN.015;Spare_Parts_VFT Compact;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
547;MAN.016;Transport_VFT Compact;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
548;MAN.017;Mantenimiento_VFT Macro;;01-Manual do Fabricante;Manual Máquina;Vagner Domingos;0;23/12/2019;23/12/2019;;;Não;;
549;MAN.018;Mantenimiento_VFT Micro;;01-Manual do Fabricante;Manual Máquina;Vagner Domingos;0;23/12/2019;23/12/2019;;;Não;;
550;MAN.019;Mantenimiento_VFT Orbit;;01-Manual do Fabricante;Manual Máquina;Vagner Domingos;0;23/12/2019;23/12/2019;;;Não;;
551;MAN.020;Maintenance_VFT Orbit 2;;01-Manual do Fabricante;Manual Máquina;Vagner Domingos;0;23/12/2019;23/12/2019;;;Não;;
552;MAN.021;Maintenance_VFT Ultra;;01-Manual do Fabricante;Manual Máquina;Vagner Domingos;0;23/12/2019;23/12/2019;;;Não;;
553;MAN.022;BA_CCL Cmark EN;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
554;MAN.023;Auto Manual Maintenance;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
555;MAN.024;Auto Manual;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
556;MAN.025;LensMark-III-Manual;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
557;MAN.026;Periodic Maintenance;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
558;MAN.027;Manual de Operação CCP-Swift;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
559;MAN.028;Mantenimiento_EssilorDLP;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
560;MAN.029;Maintenance_DuoFLEX;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
561;MAN.030;Operating_DuoFLEX;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
562;MAN.031;Satisloh Duo Flex;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
563;MAN.032;Maintenance_MultiFLEX;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/12/2019;23/12/2019;;;Não;;
564;MAN.033;Mantenimiento_Toroflex;;01-Manual do Fabricante;Manual Máquina;Vagner Domingos;0;23/12/2019;23/12/2019;;;Não;;
565;MAN.034;D20 -2 Technical manual indice A2 Luxottica;;01-Manual do Fabricante;Manual Máquina;Taís Flores;0;04/02/2021;04/02/2021;;;Não;;
566;MAN.035;ART Blocker A - Probe Station Calibration;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;27/09/2023;27/09/2023;26/09/2025;25/12/2025;Sim;;
567;MAN.036;ART Blocker A - Video Calibration;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;27/09/2023;27/09/2023;26/09/2025;25/12/2025;Sim;;
568;MAN.037;ART Blocker A - Dosing Unit Adjustment;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;27/09/2023;27/09/2023;26/09/2025;25/12/2025;Sim;;
569;MAN.038;ART Blocker A - Glue Position;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;01/05/2019;01/05/2019;27/09/2025;27/12/2025;Sim;;
570;MAN.039;ART Blocker A - Control of The Loading Force;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;01/03/2021;01/03/2021;27/09/2025;27/12/2025;Sim;;
571;MAN.040;ART Blocker - Productivity Increase;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;01/06/2017;01/06/2017;27/09/2025;27/12/2025;Sim;;
572;MAN.041;ART Blocker A - VCA Labels;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;05/07/2019;05/07/2019;27/09/2025;27/12/2025;Sim;;
573;MAN.042;ART Blocker - Remplacement de la Colle;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;01/01/2019;01/01/2019;27/09/2025;27/12/2025;Sim;;
574;MAN.043;ART Blocker A - Parameters;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;01/03/2022;01/03/2022;27/09/2025;27/12/2025;Sim;;
575;MAN.044;ART Blocker A - Maintenance;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;27/09/2023;27/09/2023;26/09/2025;25/12/2025;Sim;;
576;MAN.045;ART Blocker A - OPC Configurator;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;01/06/2020;01/06/2020;;;Não;;
577;MAN.046;ART Blocker - Installation Requirements;;01-Manual do Fabricante;Manual Máquina;José Roberto;1;06/11/2013;06/11/2013;27/09/2025;27/12/2025;Sim;;
578;MAN.047;VFT Orbit 2 - Surface Quality Issue;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;01/03/2021;01/03/2021;;;Não;;
579;MAN.048;VFT Orbit 2 - All Format Generator;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;28/09/2023;28/09/2023;27/09/2025;26/12/2025;Sim;;
580;MAN.049;ART Deblocker - Alinhamento de Máquinas, Calibração e Ensino de Eixos;;01-Manual do Fabricante;Manual Máquina;José Roberto;1;17/12/2020;17/12/2020;22/11/2025;22/02/2026;Sim;;
581;MAN.050;ART Deblocker - Block Piece Controller;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;22/11/2023;22/11/2023;21/11/2025;19/02/2026;Sim;;
582;MAN.051;ART Deblocker - Clamping Force Rapid Test;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;01/10/2022;01/10/2022;23/09/2025;20/12/2025;Sim;;
583;MAN.052;ART Deblocker - Maintenance;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;05/02/2020;05/02/2020;22/11/2025;21/02/2026;Sim;;
584;MAN.053;ART Deblocker - Instructions de Montage et de Service pour Installations de Réfrigération;;01-Manual do Fabricante;Manual Máquina;José Roberto;1;24/09/2018;24/09/2018;24/09/2025;23/12/2025;Sim;;
585;MAN.054;ART Deblocker - Machine Settings;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;01/01/2018;01/01/2018;22/11/2025;21/02/2026;Sim;;
586;MAN.055;ART Deblocker - Maintenance Operations;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;10/02/2021;10/02/2021;22/11/2025;21/02/2026;Sim;;
587;MAN.056;ART Deblocker - Mapa;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;22/11/2023;22/11/2023;21/11/2025;19/02/2026;Sim;;
588;MAN.057;ART Deblocker - Nozzle jet Control for Essilor;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;22/11/2023;22/11/2023;21/11/2025;19/02/2026;Sim;;
589;MAN.058;ART Deblocker - Parameters;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;01/12/2021;01/12/2021;01/12/2025;01/03/2026;Sim;;
590;MAN.059;ART Deblocker M - Maintenance;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;22/11/2023;22/11/2023;21/11/2025;19/02/2026;Sim;;
591;MAN.060;AutoMapper - User Manual;;01-Manual do Fabricante;Manual Máquina;José Roberto;1;01/11/2014;01/11/2014;22/11/2025;21/02/2026;Sim;;
592;MAN.061;Fitadeira - Automatic Surface Tape Applicator (ASTA);;01-Manual do Fabricante;Manual Máquina;José Roberto;2;18/02/2003;18/02/2003;23/11/2025;24/02/2026;Sim;;
593;MAN.062;Fitadeira - Maintenance for the ASTA;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/11/2023;23/11/2023;22/11/2025;20/02/2026;Sim;;
594;MAN.063;Flash UV - Family Wavelenght 266 nm;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/11/2023;23/11/2023;22/11/2025;20/02/2026;Sim;;
595;MAN.064;PRA - Adjust the Blocking Height;;01-Manual do Fabricante;Manual Máquina;José Roberto;0;23/11/2023;23/11/2023;22/11/2025;20/02/2026;Sim;;
596;MAN.065;CB Bond E - Manual de Operação;;01-Manual do Fabricante;Manual Máquina;Marcelo Bastos;0;19/09/2024;19/09/2024;19/09/2025;18/12/2025;Sim;;
597;MAN.066;CCL C Mark - Manual de Operação;;01-Manual do Fabricante;Manual Máquina;Marcelo Bastos;0;19/09/2024;19/09/2024;19/09/2025;18/12/2025;Sim;;
598;MAN.067;CCP Swiff - Manual de Operação;;01-Manual do Fabricante;Manual Máquina;Marcelo Bastos;0;19/09/2024;19/09/2024;19/09/2025;18/12/2025;Sim;;
599;MAN.068;High Speed Cutting Machine HSC Sprint - Manual de Utilização;;01-Manual do Fabricante;Manual Máquina;Marcelo Bastos;1;19/09/2024;19/09/2024;19/09/2025;18/12/2025;Sim;;
600;PCP.043;PCP - Finishing español;;Espanhol;Parâmetros e Controle de Processos;Edgar Casallas;8;04/07/2024;08/07/2024;08/07/2026;07/10/2026;Sim;;
601;PCP.045;PCP - Finishing português;;Português;Parâmetros e Controle de Processos;Edgar Casallas;8;04/07/2024;08/07/2024;08/07/2026;07/10/2026;Sim;;
602;PCP.048;PCP Mithril 1.6 D645;;01-PCP;Parâmetros e Controle de Processos;Leonardo Pennetta;10;20/03/2025;12/05/2025;12/05/2026;10/08/2026;Sim;;
603;PCP.049;PCP Surfacing Process Rx;;PCP;Parâmetros e Controle de Processos;Alessandro Barros;15;05/03/2025;13/03/2025;13/03/2026;11/06/2026;Sim;;
604;PCP.054;PCP Mithril 1.6 Rx SCL Machines;;01-PCP;Parâmetros e Controle de Processos;Leonardo Pennetta;9;17/04/2024;12/05/2025;12/05/2026;10/08/2026;Sim;;
605;PCP.055;PCP Mithril 1.6 Rx D Machines;;01-PCP;Parâmetros e Controle de Processos;Leonardo Pennetta;22;20/03/2025;12/05/2025;12/05/2026;10/08/2026;Sim;;
606;PCP.056;PCP - Finishing - Inglês;;Inglês;Parâmetros e Controle de Processos;Edgar Casallas;8;04/07/2024;08/07/2024;08/07/2026;07/10/2026;Sim;;
607;PCP.057;PCP Mithril 1.5 CCM;;01-PCP;Parâmetros e Controle de Processos;Carlos Anselme;1;19/04/2024;25/11/2024;25/11/2025;23/02/2026;Sim;;
608;PCP.058;PCP - Spin MRIII;;PCP;Parâmetros e Controle de Processos;Leonardo Pennetta;0;10/04/2025;12/05/2025;12/05/2026;10/08/2026;Sim;;
609;GQS-POL.001;POLÍTICA DE CONFORMIDADE;"Elaborada por	Christine NGUY Verificado por	John MACNAMARA - Christian MIEGE Aprovado por	Grant Drew ALLEN";Políticas;Políticas de Qualidade;Taís Flores;1;01/01/2019;01/04/2019;30/03/2026;28/06/2026;Sim;;
610;GQS-POL.002;POLÍTICA DE GESTÃO DE REIVINDICAÇÕES DE PRODUTOS E SERVIÇOS;"Elaborada por	P. Quarante (Legal/CMM) Verificado por	M.P. Ferrachat (Global SGP), F. Arrouy (GMT), T. Villette (R&D), S. Kabous (R&D Quality), G. Martin (GE&Dev. Quality), S. Menager (IPD) Aprovado por	A Lunshof (VP Group Legal), N. Gorny (CR&DO), A. RIveline (CMO), P. Poncin (VP Global Operations), G. Allen (VP Global Quality)";Políticas;Políticas de Qualidade;Taís Flores;1;02/04/2018;03/09/2018;27/05/2026;26/08/2026;Sim;;
611;GQS-POL.003;POLÍTICA DE GESTÃO DE RISCOS;"Elaborada por	Anthony SANCHEZ Verificado por	Guillaume MARTIN, John MACNAMARA, Marta ALFARO  Aprovado por	Grant ALLEN";Políticas;Políticas de Qualidade;Taís Flores;1;01/10/2019;03/02/2020;01/02/2026;02/05/2026;Sim;;
612;GQS-POL.004;POLÍTICA DE GESTÃO DE MUDANÇAS;"Elaborada por	Anthony SANCHEZ Verificado por	Guillaume MARTIN, John MACNAMARA, Salah KABOUS, Annette HOSKIN Aprovado por	Grant ALLEN";Políticas;Políticas de Qualidade;Taís Flores;1;01/12/2020;01/02/2021;31/01/2026;01/05/2026;Sim;;
613;GQS-POL.005;GESTÃO DE DOCUMENTAÇÃO;"Elaborada por	Stéphanie Hureau Verificado por	Pascale Godin, Anthony Sanchez, Kurt Swank, Claude Zunino Aprovado por	Grant ALLEN";Políticas;Políticas de Qualidade;Taís Flores;1;14/06/2021;14/06/2021;13/06/2026;11/09/2026;Sim;;
614;GQS-POL.006;POLÍTICA DE DESIGN E DESENVOLVIMENTO;"Elaborada por	Salah KABOUS, Michel JULLIAN Verificado por	Guillaume MARTIN, John MACNAMARA, Sean KENNEDY Aprovado por	Grant ALLEN";Políticas;Políticas de Qualidade;Taís Flores;1;01/06/2020;03/08/2020;02/08/2026;31/10/2026;Sim;;
615;GQS-POL.007;POLÍTICA DE VALIDAÇÃO ONE;"Elaborada por	Lingarajan SUYAMBULINGAM Verificado por	Guillaume MARTIN, Salah KABBOUS, Mahesh SWAMINATHAN, Marta ALFARO, Clément  LAOTHIANE Aprovado por	Grant ALLEN";Políticas;Políticas de Qualidade;Taís Flores;2;02/03/2020;01/02/2021;31/01/2026;01/05/2026;Sim;;
616;GQS-POL.008;POLÍTICA DE ESPECIFICAÇÕES;"Elaborada por	Véronique CHARRUEY Verificado por	Salah KABOUS, Christine NGUY, Guillaume MARTIN, John MACNAMARA Aprovado por	Grant ALLEN";Políticas;Políticas de Qualidade;Taís Flores;1;02/09/2019;14/06/2021;13/06/2026;11/09/2026;Sim;;
617;GQS-POL.009;POLÍTICA DE GESTÃO DE MÉTODOS DE TESTE;"Elaborada por	Olivier Pophillat  Verificado por	L-J.Lam, Pornsawan Chujaroen, Salah Kabous, Mahesh SWAMINATHAN Aprovado por	Grant Allen";Políticas;Políticas de Qualidade;Taís Flores;2;01/07/2020;01/12/2020;30/11/2025;28/02/2026;Sim;;
618;GQS-POL.010;POLÍTICA DE FABRICAÇÃO;Política, qualidade, fabricação, validação, produção;Políticas;Políticas de Qualidade;Taís Flores;1;03/02/2020;03/02/2020;01/02/2026;02/05/2026;Sim;;
619;GQS-POL.011;IDENTIFICAÇÃO, RASTREABILIDADE e RECALL;"Elaborada por	Stéphane THURIER - François BURTEAUX Verificado por	Marta ALFARO – John MACNAMARA – Jérémie COULON Aprovado por	Grant ALLEN";Políticas;Políticas de Qualidade;Taís Flores;1;04/02/2019;01/07/2019;29/06/2026;27/09/2026;Sim;;
620;GQS-POL.012;POLÍTICA DE PRESERVAÇÃO DE PRODUTOS;"Elaborada por	Stéphanie HUREAU Verificado por	Christine NGUY Aprovado por	Grant ALLEN";Políticas;Políticas de Qualidade;Taís Flores;1;01/04/2020;01/04/2020;31/03/2026;29/06/2026;Sim;;
621;GQS-POL.013;POLÍTICA DE GESTÃO DE FORNECEDORES;"Elaborada por	Lingarajan SUYAMBULINGAM Verificado por	Stéphanie HUREAU Aprovado por	Grant ALLEN";Políticas;Políticas de Qualidade;Taís Flores;1;02/03/2020;01/04/2020;31/03/2026;29/06/2026;Sim;;
622;GQS-POL.014;POLÍTICA DE FEEDBACK DE CLIENTES;"Elaborada por	Pierre CASTERA Verificado por	Stéphanie HUREAU Aprovado por	Grant ALLEN";Políticas;Políticas de Qualidade;Taís Flores;1;01/04/2020;01/04/2020;31/03/2026;29/06/2026;Sim;;
623;GQS-POL.015;NÃO CONFORMIDADE - POLÍTICA DE AÇÕES CORRETIVAS E PREVENTIVAS;"Elaborada por	Claude ZUNINO Verificado por	John MACNAMARA; Marta ALFARO; Pat COMER; Alina TIAN Aprovado por	Grant ALLEN";Políticas;Políticas de Qualidade;Taís Flores;1;01/10/2019;01/11/2019;30/10/2025;28/01/2026;Sim;;
624;GQS-POL.016;POLÍTICA DE TREINAMENTO;"Elaborada por	Seán Kennedy Verificado por	Tsun Sean Lim, Sommalay Vilayleck, Anthony Sanchez  Aprovado por	Grant Allen";Políticas;Políticas de Qualidade;Taís Flores;1;02/12/2019;03/02/2020;01/02/2026;02/05/2026;Sim;;
625;GQS-POL.017;Política de Auditoria da Qualidade;Elaborado por TSUN SHEAN LIM  Verificado por: Stéphanie HUREAU, Christine NGUY Aprovado por Grant ALLEN;Políticas;Políticas de Qualidade;Taís Flores;1;02/12/2019;03/02/2020;01/02/2026;02/05/2026;Sim;;
626;GQS-POL.018;ANÁLISE POR PARTE DA ADMINISTRAÇÃO;"Elaborada por	Christine NGUY Verificado por	Christian MIEGE - Marianne ESTEVE Aprovado por	Grant ALLEN";Políticas;Políticas de Qualidade;Taís Flores;1;01/01/2019;01/04/2019;30/03/2026;28/06/2026;Sim;;
627;PSQ.001;Apostila Padrão Cosmético;;Produtos e Informações;Procedimento do Sistema da Qualidade;Miguel Soares Lima;14;03/07/2024;30/08/2024;31/08/2026;30/11/2026;Sim;QUALIDADE;Conferência Cosmética
628;PSQ.017;Controle de Documentos e Registros;;Qualidade;Procedimento do Sistema da Qualidade;Taís Flores;3;11/04/2024;11/04/2024;19/06/2026;18/09/2026;Sim;QUALIDADE;QUALIDADE
